(-0.9999999999999984, 56)
(-1.0000000000000007, 57)
(-1.0000000000000002, 58)
(-0.999999999999998, 60)
(-1.0000000000000013, 61)
(-1.0000000000000018, 62)
(-0.9999999999999989, 63)
(-1.0000000000000038, 64)
(-1.000000000000004, 65)
(-1.0000000000000042, 66)
(-0.9999999999999992, 67)
(-1.000000000000001, 68)
(-0.9999999999999998, 69)
(-1.000000000000002, 70)
(-1.0000000000000018, 71)
(-1.0000000000000013, 72)
(-1.0000000000000022, 73)
(-0.9999999999999992, 74)
(-0.9999999999999952, 75)
(-0.9999999999999998, 76)
(-1.0000000000000022, 77)
(-1.0000000000000002, 78)
(-1.0000000000000029, 80)
(-0.9999999999999983, 81)
(-0.9999999999999967, 85)
(-1.0000000000000002, 86)
(-1.0000000000000027, 87)
(-0.9999999999999954, 88)
(-1.0000000000000062, 89)
(-1.0000000000000018, 90)
(-1.0, 91)
(-0.999999999999997, 94)
(-1.0000000000000004, 95)
(-0.999999999999998, 96)
(-1.0000000000000056, 97)
(-1.0000000000000018, 98)
(-0.999999999999999, 99)
(-0.9999999999999996, 100)
(-0.9999999999999979, 101)
(-0.9999999999999986, 102)
(-1.0000000000000007, 103)
(-0.9999999999999967, 104)
(-1.0000000000000018, 105)
(-1.0000000000000018, 109)
(-1.0000000000000044, 111)
(-1.000000000000002, 112)
(-0.999999999999999, 113)
(-1.0000000000000027, 114)
(-1.0000000000000049, 115)
(-1.0000000000000082, 117)
(-1.0000000000000009, 118)
(-1.0000000000000049, 124)
(-1.0000000000000013, 125)
(-1.0000000000000018, 126)
(-1.0000000000000038, 127)
(-1.0000000000000013, 128)
(-1.0000000000000013, 129)
(-1.000000000000001, 130)
(-0.9999999999999998, 131)
(-1.0000000000000013, 132)
(-1.000000000000003, 133)
(-1.0000000000000009, 134)
(-2.0000000000000018, 135)
(-1.9999999999999956, 136)
(-2.000000000000002, 137)
(-1.0000000000000013, 138)
(-0.9999999999999983, 139)
(-0.9999999999999989, 140)
(-1.0000000000000042, 141)
(-1.0, 142)
(-0.9999999999999982, 143)
(-0.9999999999999994, 172)
(-0.9999999999999974, 207)
(-1.0000000000000033, 208)
(-0.9999999999999992, 209)
(-1.0000000000000082, 220)
(-1.0000000000000002, 221)
(-0.999999999999997, 222)
(-1.0000000000000016, 317)
(0.9999999999999992, 383)
(1.0000000000000044, 418)
(0.9999999999999974, 423)
(1.0000000000000018, 477)
(0.9999999999999959, 478)
(1.00000000000001, 486)
(1.0, 490)
(1.0000000000000087, 491)
(1.0000000000000047, 492)
(1.0000000000000042, 528)
(1.000000000000003, 529)
(1.0000000000000062, 557)
(1.0000000000000018, 558)
(1.000000000000008, 559)
(0.9999999999999932, 560)
(0.999999999999998, 561)
(1.999999999999995, 562)
(1.9999999999999958, 563)
(1.9999999999999971, 564)
(0.9999999999999917, 565)
(1.0000000000000013, 566)
(0.9999999999999983, 567)
(1.0000000000000053, 568)
(1.0000000000000062, 569)
(0.9999999999999963, 570)
(1.000000000000008, 571)
(1.0000000000000047, 572)
(0.9999999999999983, 573)
(1.000000000000004, 574)
(1.0000000000000049, 575)
(1.0000000000000142, 580)
(1.0000000000000033, 581)
(1.0000000000000049, 582)
(1.0000000000000064, 584)
(1.0000000000000082, 585)
(1.0000000000000029, 586)
(0.9999999999999994, 587)
(0.9999999999999959, 588)
(0.9999999999999986, 590)
(0.9999999999999986, 594)
(1.0000000000000002, 595)
(0.9999999999999992, 596)
(1.0000000000000018, 597)
(1.0000000000000009, 598)
(0.9999999999999993, 599)
(0.9999999999999988, 600)
(1.0000000000000009, 601)
(1.000000000000003, 602)
(1.0, 603)
(1.0000000000000038, 604)
(0.9999999999999922, 605)
(1.0000000000000075, 608)
(1.0000000000000009, 609)
(0.9999999999999949, 610)
(0.9999999999999994, 611)
(1.0000000000000069, 612)
(1.0000000000000064, 613)
(0.9999999999999979, 614)
(1.0000000000000042, 615)
(1.0000000000000075, 618)
(0.9999999999999986, 619)
(1.0000000000000013, 621)
(0.9999999999999972, 622)
(1.0000000000000013, 623)
(1.0000000000000027, 624)
(0.999999999999999, 625)
(0.9999999999999988, 626)
(0.9999999999999962, 627)
(1.0000000000000038, 628)
(0.9999999999999989, 629)
(0.9999999999999946, 630)
(0.9999999999999949, 631)
(0.9999999999999988, 632)
(0.999999999999999, 633)
(1.0000000000000027, 634)
(0.9999999999999908, 635)
(1.0000000000000047, 636)
(1.0000000000000013, 637)
(1.000000000000002, 638)
(0.9999999999999968, 642)
(0.9999999999999968, 644)
