(-1.0000000000000053, 118)
(-0.9999999999999959, 123)
(-1.0000000000000027, 125)
(-1.0000000000000002, 126)
(-1.000000000000004, 127)
(-0.9999999999999992, 128)
(-1.000000000000001, 129)
(-0.9999999999999994, 130)
(-1.0000000000000038, 131)
(-0.9999999999999951, 132)
(-0.9999999999999992, 133)
(-0.9999999999999969, 134)
(-0.9999999999999992, 135)
(-0.9999999999999961, 136)
(-1.0000000000000038, 137)
(-1.0000000000000027, 138)
(-1.0000000000000018, 139)
(-0.9999999999999996, 140)
(-1.0000000000000016, 141)
(-0.9999999999999999, 142)
(-0.999999999999998, 143)
(-1.0000000000000027, 144)
(-0.9999999999999986, 145)
(-1.0000000000000064, 146)
(-0.999999999999998, 147)
(-0.9999999999999996, 148)
(-0.9999999999999992, 149)
(-1.0000000000000018, 150)
(-1.0, 151)
(-1.0000000000000064, 152)
(-1.0000000000000038, 153)
(-0.9999999999999973, 154)
(-0.9999999999999973, 155)
(-1.0000000000000018, 156)
(-1.0000000000000002, 157)
(-0.9999999999999958, 158)
(-1.0000000000000027, 159)
(-0.9999999999999998, 160)
(-0.9999999999999962, 161)
(-1.0000000000000013, 162)
(-1.0000000000000027, 163)
(-0.9999999999999943, 164)
(-1.000000000000001, 165)
(-1.0000000000000069, 166)
(-0.9999999999999983, 167)
(-1.0000000000000004, 168)
(-1.0000000000000033, 169)
(-1.0000000000000027, 170)
(-1.000000000000001, 171)
(-0.9999999999999952, 172)
(-1.000000000000002, 173)
(-0.9999999999999947, 174)
(-0.9999999999999994, 175)
(-0.9999999999999967, 178)
(-0.9999999999999986, 179)
(-1.000000000000002, 180)
(-0.9999999999999993, 181)
(-1.0000000000000064, 182)
(-1.000000000000001, 183)
(-0.9999999999999972, 184)
(-0.9999999999999974, 185)
(-1.0000000000000027, 186)
(-0.9999999999999959, 187)
(-0.9999999999999992, 188)
(-0.9999999999999952, 189)
(-1.0000000000000027, 190)
(-0.9999999999999969, 199)
(-0.9999999999999992, 200)
(-1.0000000000000033, 201)
(0.9999999999999949, 214)
(0.9999999999999948, 215)
(1.0000000000000064, 216)
(-1.0000000000000007, 257)
(-1.0000000000000082, 258)
(-0.9999999999999994, 259)
(-0.9999999999999962, 260)
(1.0000000000000064, 272)
(0.9999999999999954, 284)
(1.0000000000000169, 285)
(1.0000000000000013, 286)
(1.0000000000000024, 296)
(0.9999999999999746, 297)
(1.0000000000000102, 301)
(1.0000000000000013, 304)
(1.0000000000000022, 305)
(1.0000000000000029, 306)
(0.9999999999999998, 307)
(0.9999999999999949, 308)
(1.0000000000000073, 310)
(-0.9999999999999963, 313)
(-1.0000000000000038, 315)
(-0.9999999999999938, 317)
(-1.0000000000000002, 318)
(-0.9999999999999992, 319)
(-1.0000000000000042, 322)
(-0.9999999999999915, 326)
(-1.0000000000000007, 327)
(-1.0000000000000142, 338)
(-2.000000000000004, 339)
(-0.9999999999999968, 341)
(-1.000000000000008, 351)
(-0.9999999999997106, 353)
(-0.9999999999999998, 354)
(-1.0000000000000002, 405)
(-0.9999999999999939, 407)
(-0.9999999999999984, 409)
(0.9999999999999932, 433)
(0.9999999999999989, 434)
(0.9999999999999961, 435)
(1.0000000000000013, 436)
(0.9999999999999983, 437)
(1.0000000000000004, 438)
(1.0000000000000038, 439)
(1.0000000000000058, 440)
(1.0, 441)
(1.0000000000000002, 442)
(1.0000000000000062, 443)
(0.9999999999999994, 444)
(0.9999999999999978, 445)
(0.9999999999999989, 448)
(1.0000000000000029, 449)
(0.9999999999999989, 450)
(1.0000000000000042, 451)
(0.99999999999999, 452)
(1.0000000000000029, 453)
(1.0000000000000007, 454)
(0.9999999999999988, 455)
(1.0000000000000004, 456)
(0.9999999999999967, 457)
(1.0, 458)
(1.000000000000005, 459)
(1.0000000000000009, 460)
(0.9999999999999999, 461)
(1.0000000000000069, 462)
(1.0000000000000044, 463)
(1.0000000000000058, 464)
(1.0000000000000089, 465)
(1.0000000000000044, 466)
(0.9999999999999916, 467)
(0.9999999999999996, 468)
(1.0000000000000082, 469)
(1.0, 470)
(1.0000000000000073, 471)
(0.9999999999999946, 472)
(1.0000000000000049, 473)
(0.9999999999999947, 474)
(0.9999999999999977, 475)
(0.9999999999999917, 476)
(1.0000000000000009, 477)
(0.9999999999999978, 478)
(1.0, 479)
(0.9999999999999917, 480)
(0.9999999999999949, 481)
(1.0000000000000062, 482)
(1.0000000000000058, 483)
(1.0000000000000053, 484)
(1.000000000000012, 485)
(0.9999999999999988, 486)
(0.9999999999999998, 487)
(0.9999999999999963, 488)
(0.9999999999999958, 489)
(1.0, 490)
(1.0000000000000056, 491)
(1.0000000000000042, 492)
(0.9999999999999948, 493)
(0.9999999999999947, 494)
(1.0000000000000075, 495)
(1.0000000000000058, 496)
(0.9999999999999963, 497)
(0.9999999999999986, 500)
(0.9999999999999969, 505)
