-4.82842712474619,4.121320343559643
-4.82842712474619,1.7071067811865475
-5.32842712474619,2.2071067811865475
-5.32842712474619,2.914213562373095
-5.32842712474619,3.621320343559643
-4.82842712474619,0.0
-5.32842712474619,0.5
-5.32842712474619,1.2071067811865475
-5.82842712474619,1.7071067811865475
-5.82842712474619,2.414213562373095
-4.82842712474619,-1.7071067811865475
-5.32842712474619,-1.2071067811865475
-5.82842712474619,-0.7071067811865476
-5.32842712474619,-0.5
-5.82842712474619,0.0
-6.32842712474619,0.5
-5.82842712474619,0.7071067811865475
-6.32842712474619,1.2071067811865475
-4.82842712474619,-4.121320343559643
-5.32842712474619,-3.621320343559643
-5.32842712474619,-2.914213562373095
-5.82842712474619,-2.414213562373095
-5.32842712474619,-2.2071067811865475
-5.82842712474619,-1.7071067811865475
-6.32842712474619,-1.2071067811865475
-6.32842712474619,-0.5
-3.621320343559643,4.621320343559643
-3.621320343559643,5.32842712474619
-3.621320343559643,2.914213562373095
-4.121320343559643,3.414213562373095
-4.121320343559643,4.121320343559643
-4.121320343559643,4.82842712474619
-3.621320343559643,0.5
-3.621320343559643,1.2071067811865475
-4.121320343559643,1.7071067811865475
-4.621320343559643,2.2071067811865475
-4.121320343559643,2.414213562373095
-4.621320343559643,2.914213562373095
-4.621320343559643,3.621320343559643
-3.621320343559643,-1.2071067811865475
-4.121320343559643,-0.7071067811865476
-3.621320343559643,-0.5
-4.121320343559643,0.0
-4.621320343559643,0.5
-4.121320343559643,0.7071067811865475
-4.621320343559643,1.2071067811865475
-3.621320343559643,-2.914213562373095
-4.121320343559643,-2.414213562373095
-4.121320343559643,-1.7071067811865475
-4.621320343559643,-1.2071067811865475
-4.621320343559643,-0.5
-3.621320343559643,-5.32842712474619
-4.121320343559643,-4.82842712474619
-3.621320343559643,-4.621320343559643
-4.121320343559643,-4.121320343559643
-4.621320343559643,-3.621320343559643
-4.121320343559643,-3.414213562373095
-4.621320343559643,-2.914213562373095
-4.621320343559643,-2.2071067811865475
-2.414213562373095,5.82842712474619
-2.414213562373095,3.414213562373095
-2.414213562373095,4.121320343559643
-2.914213562373095,4.621320343559643
-2.914213562373095,5.32842712474619
-2.414213562373095,1.7071067811865475
-2.914213562373095,2.2071067811865475
-2.414213562373095,2.414213562373095
-2.914213562373095,2.914213562373095
-3.414213562373095,3.414213562373095
-2.914213562373095,3.621320343559643
-3.414213562373095,4.121320343559643
-2.414213562373095,-0.7071067811865476
-2.414213562373095,0.0
-2.914213562373095,0.5
-2.414213562373095,0.7071067811865475
-2.914213562373095,1.2071067811865475
-3.414213562373095,1.7071067811865475
-3.414213562373095,2.414213562373095
-2.414213562373095,-2.414213562373095
-2.414213562373095,-1.7071067811865475
-2.914213562373095,-1.2071067811865475
-2.914213562373095,-0.5
-3.414213562373095,0.0
-2.414213562373095,-4.121320343559643
-2.914213562373095,-3.621320343559643
-2.414213562373095,-3.414213562373095
-2.914213562373095,-2.914213562373095
-3.414213562373095,-2.414213562373095
-2.914213562373095,-2.2071067811865475
-3.414213562373095,-1.7071067811865475
-2.414213562373095,-5.82842712474619
-2.914213562373095,-5.32842712474619
-2.914213562373095,-4.621320343559643
-3.414213562373095,-4.121320343559643
-3.414213562373095,-3.414213562373095
-0.7071067811865476,5.82842712474619
-1.2071067811865475,6.32842712474619
-0.7071067811865476,4.121320343559643
-1.2071067811865475,4.621320343559643
-1.2071067811865475,5.32842712474619
-1.7071067811865475,5.82842712474619
-0.7071067811865476,1.7071067811865475
-1.2071067811865475,2.2071067811865475
-0.7071067811865476,2.414213562373095
-1.2071067811865475,2.914213562373095
-1.7071067811865475,3.414213562373095
-1.2071067811865475,3.621320343559643
-1.7071067811865475,4.121320343559643
-2.2071067811865475,4.621320343559643
-1.7071067811865475,4.82842712474619
-2.2071067811865475,5.32842712474619
-0.7071067811865476,0.0
-1.2071067811865475,0.5
-1.2071067811865475,1.2071067811865475
-1.7071067811865475,1.7071067811865475
-1.7071067811865475,2.414213562373095
-2.2071067811865475,2.914213562373095
-0.7071067811865476,-2.414213562373095
-0.7071067811865476,-1.7071067811865475
-1.2071067811865475,-1.2071067811865475
-1.7071067811865475,-0.7071067811865476
-1.2071067811865475,-0.5
-1.7071067811865475,0.0
-1.7071067811865475,0.7071067811865475
-2.2071067811865475,1.2071067811865475
-0.7071067811865476,-4.121320343559643
-1.2071067811865475,-3.621320343559643
-1.2071067811865475,-2.914213562373095
-1.7071067811865475,-2.414213562373095
-1.2071067811865475,-2.2071067811865475
-1.7071067811865475,-1.7071067811865475
-2.2071067811865475,-1.2071067811865475
-0.7071067811865476,-5.82842712474619
-1.2071067811865475,-5.32842712474619
-1.7071067811865475,-4.82842712474619
-1.2071067811865475,-4.621320343559643
-1.7071067811865475,-4.121320343559643
-1.7071067811865475,-3.414213562373095
-2.2071067811865475,-2.914213562373095
-1.2071067811865475,-6.32842712474619
-1.7071067811865475,-5.82842712474619
-2.2071067811865475,-5.32842712474619
-2.2071067811865475,-4.621320343559643
0.5,6.32842712474619
0.5,4.621320343559643
0.5,5.32842712474619
0.0,5.82842712474619
-0.5,6.32842712474619
0.5,2.914213562373095
0.0,3.414213562373095
0.5,3.621320343559643
0.0,4.121320343559643
-0.5,4.621320343559643
0.0,4.82842712474619
-0.5,5.32842712474619
0.5,0.5
0.5,1.2071067811865475
0.0,1.7071067811865475
0.0,2.414213562373095
-0.5,2.914213562373095
-0.5,3.621320343559643
0.5,-1.2071067811865475
0.0,-0.7071067811865476
0.5,-0.5
0.0,0.0
-0.5,0.5
0.0,0.7071067811865476
-0.5,1.2071067811865475
0.5,-3.621320343559643
0.5,-2.914213562373095
0.0,-2.414213562373095
0.0,-1.7071067811865475
-0.5,-1.2071067811865475
-0.5,-0.5
0.5,-5.32842712474619
0.0,-4.82842712474619
0.5,-4.621320343559643
0.0,-4.121320343559643
-0.5,-3.621320343559643
0.0,-3.414213562373095
-0.5,-2.914213562373095
0.5,-6.32842712474619
0.0,-5.82842712474619
-0.5,-5.32842712474619
-0.5,-4.621320343559643
-0.5,-6.32842712474619
2.2071067811865475,4.621320343559643
2.2071067811865475,5.32842712474619
1.7071067811865475,5.82842712474619
1.2071067811865475,6.32842712474619
2.2071067811865475,2.914213562373095
1.7071067811865475,3.414213562373095
1.7071067811865475,4.121320343559643
1.2071067811865475,4.621320343559643
1.7071067811865475,4.82842712474619
1.2071067811865475,5.32842712474619
0.7071067811865476,5.82842712474619
2.2071067811865475,1.2071067811865475
