(1.0000000000000047, 81)
(-0.9999999999999963, 83)
(-1.0000000000000002, 84)
(-1.0000000000000016, 85)
(-0.9999999999999996, 86)
(0.9999999999999994, 89)
(-1.0000000000000009, 91)
(1.0000000000000013, 101)
(-0.9999999999999983, 105)
(-1.000000000000001, 106)
(-0.9999999999999972, 107)
(-1.0000000000000009, 108)
(-1.0000000000000013, 109)
(-1.0000000000000033, 110)
(-0.999999999999998, 115)
(-1.0000000000000009, 116)
(-0.9999999999999978, 117)
(-1.0000000000000004, 118)
(-1.0000000000000018, 119)
(-1.0000000000000036, 133)
(-1.0000000000000042, 134)
(-1.0000000000000007, 135)
(-0.9999999999999963, 136)
(-0.9999999999999994, 137)
(-1.0000000000000022, 138)
(-0.9999999999999958, 139)
(-1.000000000000004, 140)
(-0.9999999999999996, 141)
(-1.0000000000000087, 142)
(-0.9999999999999943, 143)
(-1.000000000000001, 144)
(-1.0000000000000038, 145)
(-0.9999999999999986, 146)
(-0.999999999999999, 147)
(-0.9999999999999972, 148)
(-1.0000000000000007, 149)
(-0.9999999999999988, 150)
(-1.000000000000005, 151)
(-1.0000000000000042, 152)
(-0.9999999999999933, 153)
(-0.999999999999993, 154)
(-0.9999999999999999, 155)
(-0.9999999999999947, 156)
(-0.9999999999999996, 200)
(-0.999999999999993, 201)
(-1.0000000000000027, 208)
(-1.0000000000000042, 209)
(-1.0000000000000007, 223)
(-1.0000000000000044, 224)
(-1.0000000000000064, 225)
(-1.0000000000000022, 226)
(-1.0000000000000022, 227)
(-1.0, 228)
(-0.9999999999999989, 229)
(-0.9999999999999983, 237)
(-1.000000000000001, 238)
(-0.9999999999999952, 244)
(-1.0000000000000013, 245)
(-0.9999999999999977, 246)
(0.9999999999999983, 248)
(1.000000000000003, 249)
(1.0000000000000033, 250)
(-0.9999999999999946, 261)
(-1.0000000000000018, 262)
(-1.0000000000000044, 263)
(-0.9999999999999984, 266)
(-0.9999999999999969, 267)
(-0.9999999999999998, 268)
(-0.9999999999999967, 269)
(-1.000000000000004, 280)
(-0.9999999999999967, 281)
(-0.9999999999999982, 282)
(-0.9999999999999974, 283)
(-0.9999999999999983, 284)
(-1.0000000000000022, 285)
(0.9999999999999936, 293)
(-0.9999999999999969, 310)
(-0.9999999999999947, 311)
(-0.9999999999999988, 312)
(-1.0000000000000022, 313)
(-0.9999999999999973, 314)
(-0.9999999999999941, 315)
(-1.000000000000001, 316)
(-1.0000000000000007, 317)
(-0.9999999999999992, 318)
(-1.000000000000006, 348)
(0.999999999999998, 370)
(0.9999999999999949, 371)
(0.9999999999999982, 372)
(1.0, 373)
(1.0000000000000002, 374)
(1.0000000000000022, 375)
(0.9999999999999986, 376)
(0.9999999999999978, 377)
(0.9999999999999958, 378)
(1.0000000000000033, 379)
(1.0000000000000002, 380)
(-1.000000000000004, 394)
(-1.0000000000000033, 395)
(0.9999999999999918, 402)
(0.9999999999999912, 403)
(1.0000000000000049, 404)
(1.0000000000000056, 405)
(1.0000000000000029, 406)
(0.9999999999999989, 407)
(0.9999999999999974, 411)
(0.9999999999999988, 412)
(1.000000000000004, 413)
(0.9999999999999969, 419)
(-0.9999999999999972, 438)
(-1.0000000000000038, 439)
(1.0000000000000033, 441)
(1.000000000000002, 442)
(-1.0000000000000013, 444)
(1.0000000000000138, 446)
(1.0000000000000018, 449)
(1.00000000000001, 450)
(0.9999999999999936, 451)
(1.0000000000000007, 458)
(1.000000000000002, 459)
(1.0000000000000058, 460)
(0.9999999999999927, 461)
(1.0000000000000018, 462)
(0.9999999999999951, 463)
(1.0000000000000075, 464)
(1.0000000000000013, 465)
(0.9999999999999998, 484)
(1.0000000000000064, 486)
(0.999999999999998, 487)
(1.000000000000002, 488)
(0.9999999999999936, 531)
(1.0000000000000104, 532)
(1.0000000000000089, 533)
(1.0000000000000018, 534)
(1.0000000000000013, 535)
(0.9999999999999936, 536)
(0.9999999999999953, 537)
(1.000000000000006, 538)
(0.9999999999999983, 539)
(1.00000000000001, 540)
(0.9999999999999958, 541)
(1.000000000000005, 542)
(1.0000000000000047, 543)
(1.000000000000001, 544)
(1.0000000000000018, 545)
(0.9999999999999958, 546)
(0.9999999999999986, 547)
(1.00000000000001, 548)
(1.0000000000000022, 549)
(0.9999999999999915, 550)
(0.9999999999999958, 551)
(1.0000000000000133, 552)
(1.00000000000001, 553)
(1.000000000000006, 554)
(0.9999999999999921, 568)
(1.0000000000000022, 569)
(0.9999999999999999, 570)
(1.0000000000000002, 571)
(1.0000000000000062, 572)
(0.9999999999999974, 573)
(1.0000000000000058, 577)
(1.0000000000000075, 578)
(0.9999999999999952, 579)
(1.0000000000000018, 580)
(1.0000000000000004, 581)
(0.9999999999999961, 582)
(1.0000000000000042, 583)
(0.9999999999999899, 584)
(-0.9999999999999992, 586)
(-1.0000000000000047, 587)
(-1.0000000000000082, 598)
(0.999999999999998, 603)
(0.9999999999999983, 604)
(0.9999999999999996, 605)
(-1.000000000000004, 607)
(-0.9999999999999938, 608)
(1.000000000000003, 625)
(-0.9999999999999979, 678)
(-1.000000000000001, 679)
